movie_odid,display_name,chart_type,territory,chart_date,release,rank,previous_rank,revenue,currency,local_revenue,tickets,theaters,total_revenue,total_local_revenue,total_tickets,days_in_release
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Egypt,2013-03-01,"The Twilight Saga: Breaking Dawn, Part 2",12,11,2001,EGP,13495,466,1,939604,6336689,0,110
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Estonia,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,115665,EUR,90971,19349,14,115665,90971,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Estonia,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,48822,EUR,37676,7895,10,215215,166081,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Estonia,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",3,1,22149,EUR,17024,3486,7,255434,196327,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Estonia,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,3,13318,EUR,10291,2136,7,277062,214086,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Estonia,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",6,3,5488,EUR,4179,827,6,287657,219022,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Finland,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,0,163339,EUR,125542,11873,69,2309532,1775106,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Finland,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,2,95301,EUR,73639,6881,44,2482488,1918218,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Finland,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",4,3,45744,EUR,34829,3256,31,2560020,1949199,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Finland,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",7,0,18282,EUR,14013,1378,9,2722801,2087027,0,52
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,17889240,EUR,14069887,2126393,823,17889240,14069887,0,5
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,7696731,EUR,5939567,914867,817,27965404,21580902,0,12
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,3556818,EUR,2733770,419184,780,32738876,25163100,0,19
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,2,1752352,EUR,1354042,206521,682,34971728,27022654,0,26
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",4,0,626709,EUR,475985,73860,339,37016080,28113713,0,40
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",7,4,745748,EUR,564084,87889,266,37761912,28563110,0,47
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,France,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",8,7,391761,EUR,300285,45646,205,38951800,29856555,0,54
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",1,0,6531363,EUR,5020006,629133,765,26552568,20408304,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",1,1,3116409,EUR,2408049,300722,765,31204972,24112082,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",2,1,1863764,EUR,1419070,180764,659,33893352,25806398,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",4,2,1183319,EUR,898731,115140,602,36039896,27372301,0,32
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",4,4,1221289,EUR,923783,118685,474,37261184,28184360,0,39
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",7,4,642571,EUR,492531,61911,430,38643232,29620037,0,46
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2013-01-11,"The Twilight Saga: Breaking Dawn, Part 2",9,7,251567,EUR,188399,23309,318,39012016,29216099,0,53
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2013-01-18,"The Twilight Saga: Breaking Dawn, Part 2",12,9,107939,EUR,81138,10054,212,39174156,29447213,0,60
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2013-01-25,"The Twilight Saga: Breaking Dawn, Part 2",18,12,49959,EUR,37130,4734,33,39248208,29169268,0,67
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Germany,2013-02-01,"The Twilight Saga: Breaking Dawn, Part 2",20,18,35523,EUR,25946,3315,82,40589908,29646869,0,74
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Ghana,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,0,9103,GHS,17284,1175,1,9103,17284,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Ghana,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",1,1,6921,GHS,13176,918,1,16007,30473,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Ghana,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",1,1,4198,GHS,7940,554,1,20204,38212,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Ghana,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",1,1,3944,GHS,7459,530,4,24148,45671,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Greece,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,0,417364,EUR,322080,48406,88,1901667,1467516,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Greece,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,176657,EUR,135779,20039,57,2244929,1725452,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Greece,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,2,94627,EUR,73118,10762,48,2403659,1857307,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Greece,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",6,3,27913,EUR,21253,3119,20,2481388,1889329,0,32
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",1,0,1001911,HKD,7765011,119460,54,1001911,7765011,0,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",3,1,406573,HKD,3151673,57291,41,2134329,16544892,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",3,3,126057,HKD,976980,17764,37,2483489,19247785,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2013-01-11,"The Twilight Saga: Breaking Dawn, Part 2",6,3,32951,HKD,255430,4644,14,2569263,19916413,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2013-01-18,"The Twilight Saga: Breaking Dawn, Part 2",9,6,12289,HKD,95272,1732,7,2592331,20097305,0,32
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2013-01-25,"The Twilight Saga: Breaking Dawn, Part 2",10,9,3922,HKD,30409,553,3,2599853,20157960,0,39
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hong Kong,2013-02-01,"The Twilight Saga: Breaking Dawn, Part 2",12,10,2096,HKD,16257,296,2,2601309,20176273,0,46
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,765267,HUF,171280070,133123,44,765267,171280070,0,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,315293,HUF,68172779,55196,44,1257162,271824071,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,136498,HUF,29513161,23658,44,1469828,317801507,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",2,2,88254,HUF,19355532,15051,44,1594416,349681258,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",3,2,82837,HUF,17938642,13800,44,1695782,367227527,0,32
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",5,3,24458,HUF,5379126,4150,44,1694403,372655474,0,39
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",7,5,37297,HUF,8207764,6108,44,1746689,384385115,0,46
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",9,7,14568,HUF,3255102,2421,44,1739672,388715617,0,53
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Hungary,2013-01-11,"The Twilight Saga: Breaking Dawn, Part 2",13,9,7571,HUF,1678498,1295,44,1749950,387965665,0,60
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Iceland,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,51150,ISK,6522643,5752,7,52467,6690587,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Iceland,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,21530,ISK,2705458,2428,6,97036,12193534,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Iceland,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",3,1,10117,ISK,1271802,1117,5,116535,14649545,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Iceland,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",6,3,4826,ISK,611141,539,3,126522,16022113,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Iceland,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",6,6,2433,ISK,307312,265,2,132034,16677228,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Iceland,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",7,6,779,ISK,99447,83,1,134834,17212895,0,38
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,India,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",2,0,1005493,INR,55744532,270000,275,1005493,55744532,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,India,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,2,219118,INR,11889343,60000,100,1643386,89170124,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Italy,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,11239846,EUR,8840139,1242225,861,14064286,11061561,0,5
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Italy,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,3925781,EUR,3029525,440374,803,20774832,16031938,0,12
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Italy,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,1341349,EUR,1030961,147973,437,23154612,17796635,0,19
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Italy,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",2,2,561236,EUR,433667,60331,241,24062548,18593131,0,26
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Italy,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",5,2,103868,EUR,79085,10918,78,24308676,18508626,0,33
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Japan,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",1,0,817065,JPY,70365638,50258,147,1357097,116873194,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Japan,2013-01-11,"The Twilight Saga: Breaking Dawn, Part 2",14,0,332738,JPY,29686884,21363,151,4083596,364338435,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Japan,2013-01-18,"The Twilight Saga: Breaking Dawn, Part 2",0,14,798767,JPY,71809153,54413,201,3632253,326539545,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Kenya,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,37950,KES,3248520,6136,8,37950,3248520,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Kenya,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,21695,KES,1864683,3451,8,70701,6076744,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Kenya,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",1,1,10480,KES,897607,1638,8,88496,7579638,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Kenya,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,1,7382,KES,635589,1262,8,100020,8611712,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Kenya,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",6,3,2467,KES,212532,424,4,106362,9163076,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Kenya,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",10,0,304,KES,26174,44,4,111646,9612709,0,45
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,118967,EUR,93568,20103,10,118967,93568,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,39918,EUR,30805,6349,10,228430,176279,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,17556,EUR,13494,2947,7,273681,210351,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",2,2,11884,EUR,9183,2163,6,295335,228205,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",5,2,5769,EUR,4393,913,5,307008,233756,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",7,5,3588,EUR,2725,561,5,314718,239028,0,38
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",8,7,2101,EUR,1589,304,2,323314,244555,0,45
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Latvia,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",11,8,1745,EUR,1338,236,1,330382,253238,0,52
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,280365,LBP,422084068,40517,16,280365,422084068,0,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,116443,LBP,175298031,17012,15,458997,690992765,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",1,1,62569,LBP,94165169,9123,13,546367,822272063,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",2,1,36510,LBP,54910737,5348,12,597538,898692192,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",5,0,6750,LBP,10161987,978,3,636706,958547894,0,39
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",4,5,11108,LBP,16711802,1549,2,655633,986388965,0,46
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lebanon,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",7,4,4240,LBP,6375713,560,2,664649,999436623,0,53
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,0,61127,EUR,47172,11838,18,348161,268676,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",3,1,24637,EUR,18936,4649,11,415895,319657,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,3,11872,EUR,9173,2216,8,437711,338219,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",5,3,3620,EUR,2756,669,7,446809,340200,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",7,5,1644,EUR,1249,306,4,450736,342334,0,38
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",9,7,1196,EUR,905,191,2,454935,344113,0,45
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Lithuania,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",11,9,309,EUR,237,64,1,461230,353533,0,52
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Malaysia,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,0,2023975,MYR,6189316,492056,152,2023975,6189316,0,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Malaysia,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,839806,MYR,2552170,207324,152,3510366,10668002,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Malaysia,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",3,2,327296,MYR,999726,85393,124,4122668,12592689,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Malaysia,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",3,3,93098,MYR,284414,25719,78,4361488,13324346,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,9999481,MXN,131824158,2734800,2642,12367373,163040315,0,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",1,1,4318897,MXN,56068785,1192492,2216,22116882,287125786,0,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,1,2049971,MXN,26479680,581224,1340,25648364,331302483,0,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",2,2,960936,MXN,12348316,274800,1041,27380088,351842345,0,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",3,2,476681,MXN,6090076,140514,643,28367334,362421059,0,32
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",5,3,191772,MXN,2480034,55657,383,28889434,373603938,0,39
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",7,5,88011,MXN,1143087,26290,156,29195098,379185933,0,46
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",9,7,34711,MXN,442610,9995,71,29547648,376770924,0,53
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Mexico,2013-01-11,"The Twilight Saga: Breaking Dawn, Part 2",20,9,10875,MXN,137668,3306,41,29577944,374430151,0,60
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",2,0,1606316,EUR,1263368,157496,103,2401980,1889157,0,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",2,2,947715,EUR,731352,92922,103,3755147,2897847,0,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-11-30,"The Twilight Saga: Breaking Dawn, Part 2",2,2,500246,EUR,384489,48631,101,4522477,3475976,0,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-12-07,"The Twilight Saga: Breaking Dawn, Part 2",2,2,301023,EUR,232600,29264,100,4941303,3818145,0,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-12-14,"The Twilight Saga: Breaking Dawn, Part 2",4,2,170005,EUR,129442,16279,93,5186038,3948649,0,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-12-21,"The Twilight Saga: Breaking Dawn, Part 2",11,4,75835,EUR,57597,7372,37,5312417,4034781,0,38
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2012-12-28,"The Twilight Saga: Breaking Dawn, Part 2",11,11,120431,EUR,91094,11708,35,5473288,4139995,0,45
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,Netherlands,2013-01-04,"The Twilight Saga: Breaking Dawn, Part 2",12,11,88736,EUR,68016,8528,31,5666909,4343686,0,52
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,New Zealand,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",1,0,1852965,NZD,2289894,224068,125,1852965,2289894,0,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Weekend,New Zealand,2012-11-23,"The Twilight Saga: Breaking Dawn, Part 2",2,1,586025,NZD,711200,70862,124,2996565,3636631,0,11
